timestamp,value
2019-07-06 23:30:13,24.2
2019-07-06 23:40:12,24.2
2019-07-06 23:50:13,24.2
2019-07-07 00:00:15,24.2
2019-07-07 00:10:11,24.2
2019-07-07 00:20:10,24.1
2019-07-07 00:30:13,24.1
2019-07-07 00:40:11,24.1
2019-07-07 00:50:12,24.1
2019-07-07 01:00:15,24.1
2019-07-07 01:10:10,24.1
2019-07-07 01:20:13,24.1
2019-07-07 01:30:13,24.1
2019-07-07 01:40:10,24.1
2019-07-07 01:50:13,24.1
2019-07-07 02:00:16,24.1
2019-07-07 02:10:13,24.1
2019-07-07 02:20:13,24.1
2019-07-07 02:30:13,24.1
2019-07-07 02:40:11,24.0
2019-07-07 03:00:16,24.0
2019-07-07 03:10:12,24.0
2019-07-07 03:20:11,24.0
2019-07-07 03:30:14,24.0
2019-07-07 03:40:13,24.0
2019-07-07 03:50:13,23.9
2019-07-07 04:00:16,23.9
2019-07-07 04:10:11,23.9
2019-07-07 04:20:11,23.9
2019-07-07 04:30:15,23.9
2019-07-07 04:40:13,23.9
2019-07-07 04:50:10,23.9
2019-07-07 05:00:18,23.9
2019-07-07 05:10:13,23.9
2019-07-07 05:20:13,23.9
2019-07-07 05:30:15,23.9
2019-07-07 05:40:11,23.9
2019-07-07 05:50:11,23.9
2019-07-07 06:00:19,23.9
2019-07-07 06:10:13,23.9
2019-07-07 06:20:12,23.9
2019-07-07 06:30:17,23.9
2019-07-07 06:40:15,23.9
2019-07-07 06:50:13,23.9
2019-07-07 07:00:20,23.9
2019-07-07 07:10:11,23.9
2019-07-07 07:20:11,23.9
2019-07-07 07:30:17,23.9
2019-07-07 07:40:13,23.9
2019-07-07 07:50:13,23.9
2019-07-07 08:00:22,23.9
2019-07-07 08:10:13,23.9
2019-07-07 08:20:13,23.9
2019-07-07 08:30:18,23.9
2019-07-07 08:40:12,23.9
2019-07-07 08:50:13,23.9
2019-07-07 09:10:13,23.9
2019-07-07 09:20:13,23.9
2019-07-07 09:30:15,23.9
2019-07-07 09:40:13,23.9
2019-07-07 09:50:13,23.9
2019-07-07 10:00:16,23.9
2019-07-07 10:10:13,23.9
